,CustomerID,Freq,SaleAmount,ElapsedDays
2885,16276,6,810.6000000000001,177
2886,16278,23,566.38,101
2887,16279,106,1502.78,22
2888,16281,17,2062.06,73
2889,16282,11,168.3,340
2890,16283,166,1570.81,6
2891,16284,103,812.68,32
2892,16287,8,142.5,170
2893,16292,17,302.25,122
2894,16293,118,2248.9900000000002,22
2895,16295,79,1328.55,10
2896,16297,20,301.9,269
2897,16298,27,598.2,23
2898,16302,11,233.22,127
2899,16303,162,5360.63,26
2900,16305,22,361.21999999999997,139
2901,16306,41,632.27,214
2902,16308,4,2560.0,38
2903,16309,42,706.57,107
2904,16311,37,616.26,18
2905,16313,16,274.15000000000003,4
2906,16315,14,226.37,331
2907,16316,151,2938.91,65
2908,16317,69,1341.65,120
2909,16318,19,328.15,36
2910,16319,3,404.40000000000003,218
2911,16320,56,1038.46,173
2912,16321,12,373.65000000000003,73
2913,16322,37,326.75,2
2914,16323,1,207.50000000000003,197
2915,16324,111,408.59000000000003,129
2916,16325,18,594.24,47
2917,16326,300,3039.2200000000003,6
2918,16327,317,3820.27,15
2919,16330,39,251.91,18
2920,16332,151,1582.8,29
2921,16333,45,26626.8,8
2922,16337,10,151.05,37
2923,16338,11,214.79999999999998,158
2924,16339,18,94.05,285
2925,16340,141,534.31,108
2926,16341,77,1971.87,25
2927,16342,15,322.41,76
2928,16343,43,328.58,17
2929,16344,2,101.10000000000001,159
2930,16345,37,565.46,45
2931,16347,85,847.45,12
2932,16348,222,1415.65,33
2933,16349,9,53.5,291
2934,16350,57,1116.47,22
2935,16351,8,153.9,333
2936,16352,28,494.44,18
2937,16353,94,6675.71,4
2938,16354,39,395.8,64
2939,16356,31,211.77,198
2940,16357,34,658.88,34
2941,16358,109,2027.5,2
2942,16359,66,1750.92,8
2943,16360,636,3450.41,5
2944,16361,104,891.21,10
2945,16362,77,709.99,33
2946,16363,5,109.36000000000001,54
2947,16364,52,705.79,12
2948,16365,51,1540.42,18
2949,16366,18,327.3,19
2950,16367,127,800.67,38
2951,16368,69,479.91,3
2952,16369,117,1545.41,19
2953,16370,221,1301.91,83
2954,16372,92,355.73,34
2955,16374,109,466.73,67
2956,16376,122,974.96,9
2957,16377,5,676.2,268
2958,16378,23,362.95,248
2959,16379,108,2157.4,5
2960,16380,31,1743.1499999999999,62
2961,16383,98,643.76,75
2962,16384,33,584.5,90
2963,16385,57,554.86,61
2964,16386,81,302.57,29
2965,16387,4,94.36,323
2966,16389,34,1382.07,54
2967,16392,43,217.89,270
2968,16393,327,3040.96,3
2969,16394,83,1555.34,57
2970,16395,206,1482.06,61
2971,16398,82,1705.8,155
2972,16399,72,408.02,20
2973,16400,29,303.93,95
2974,16401,186,4098.32,2
2975,16402,57,293.45,265
2976,16403,10,177.5,313
2977,16404,23,443.05,71
2978,16405,5,167.25,303
2979,16406,58,154.35,19
2980,16407,168,2079.68,13
2981,16409,231,2022.98,37
2982,16411,44,211.7,20
2983,16412,30,135.99,54
2984,16413,31,262.2,57
2985,16414,7,126.25,22
2986,16415,47,200.27,45
2987,16416,71,1051.4,27
2988,16418,95,631.12,45
2989,16419,50,958.71,113
2990,16422,369,34684.4,18
2991,16423,18,346.12,25
2992,16424,5,133.56,192
2993,16425,21,302.7,303
2994,16426,353,1863.76,3
2995,16427,9,241.06,264
2996,16429,2,284.55,107
2997,16430,6,300.85,58
2998,16431,76,623.28,214
2999,16432,8,287.4,65
3000,16433,17,184.26,29
3001,16434,107,1511.8,30
3002,16438,132,798.35,6
3003,16440,282,3640.67,8
3004,16441,24,381.2,68
3005,16442,171,609.3,2
3006,16444,84,654.67,47
3007,16445,63,230.51,34
3008,16446,3,168472.5,1
3009,16447,34,255.91,136
3010,16448,19,182.99,199
3011,16449,40,707.69,198
3012,16450,11,311.92,150
3013,16451,14,266.97,88
3014,16454,2,6.9,45
3015,16455,99,1841.18,64
3016,16456,110,2158.18,100
3017,16457,9,208.36,219
3018,16458,202,3482.7400000000002,3
3019,16460,132,811.23,29
3020,16461,32,142.92,178
3021,16462,3,136.0,74
3022,16463,82,1422.4,22
3023,16464,230,1298.66,20
3024,16466,146,1595.96,34
3025,16468,2,74.9,75
3026,16469,171,625.42,24
3027,16470,164,752.77,52
3028,16471,13,223.95000000000002,275
3029,16473,18,316.11,165
3030,16474,337,1810.65,8
3031,16475,28,544.3,89
3032,16477,146,2494.46,64
3033,16478,17,331.0,26
3034,16479,35,300.83,11
3035,16480,53,769.29,76
3036,16482,18,220.62,16
3037,16483,19,139.35,193
3038,16484,25,404.3,174
3039,16485,42,363.65,78
3040,16488,29,498.8,34
3041,16491,39,731.5,47
3042,16493,56,1351.63,80
3043,16494,50,826.53,297
3044,16495,88,648.26,4
3045,16496,95,1599.52,9
3046,16497,136,2965.69,50
3047,16498,15,100.97,162
3048,16499,19,365.45,361
3049,16500,11,400.86,5
3050,16503,84,1431.93,107
3051,16504,83,465.88,26
3052,16505,4,777.6,32
3053,16506,3,90.30000000000001,20
3054,16509,13,363.7,297
3055,16510,13,248.1,373
3056,16511,159,918.33,22
3057,16513,35,874.59,5
3058,16515,111,1624.14,53
3059,16516,6,101.69999999999999,31
3060,16517,17,162.7,278
3061,16518,40,484.32,62
3062,16519,13,215.07999999999998,26
3063,16520,156,1046.57,187
3064,16523,290,9418.470000000001,2
3065,16525,183,13027.45,3
3066,16526,15,290.36,172
3067,16527,14,228.06,82
3068,16528,17,244.41,4
3069,16529,30,455.25,191
3070,16531,77,1244.59,23
3071,16532,4,6748.8,18
3072,16533,176,1082.81,20
3073,16535,31,593.75,6
3074,16536,54,548.12,111
3075,16539,45,1388.81,3
3076,16542,5,119.62,54
3077,16545,3,339.3,165
3078,16546,25,787.15,291
3079,16549,925,4034.9,11
3080,16550,251,2298.97,109
3081,16551,32,922.12,96
3082,16552,17,379.73,243
3083,16553,84,5719.82,164
3084,16554,52,837.1,43
3085,16555,17,285.89,36
3086,16556,207,3313.79,67
3087,16557,11,281.85,25
3088,16558,460,8338.49,1
3089,16560,56,841.41,27
3090,16561,31,511.12,6
3091,16563,19,1077.74,54
3092,16565,3,173.7,365
3093,16566,18,614.66,16
3094,16567,35,865.6,195
3095,16569,5,124.2,4
3096,16570,126,3738.4,16
3097,16571,87,1421.69,27
3098,16572,57,1009.6,128
3099,16573,42,663.61,85
3100,16574,28,451.44,72
3101,16581,9,105.84,183
3102,16582,6,313.62,114
3103,16583,14,233.45,374
3104,16584,28,936.08,81
3105,16586,8,463.95,249
3106,16587,13,225.15,233
3107,16589,33,459.24,72
3108,16591,10,213.5,69
3109,16592,216,4113.68,5
3110,16593,27,330.03,51
3111,16594,53,181.09,76
3112,16595,85,360.16,62
3113,16596,12,250.15,16
3114,16597,7,90.04,5
3115,16598,10,145.04999999999998,286
3116,16600,62,813.52,5
3117,16601,30,242.7,41
3118,16602,29,528.08,37
3119,16603,34,482.47,75
3120,16607,172,3347.71,18
3121,16609,276,5493.46,16
3122,16610,6,75.66,220
3123,16611,10,129.49,187
3124,16612,66,1187.66,33
3125,16613,30,618.59,71
3126,16614,26,506.19,183
3127,16616,33,500.42,16
3128,16617,5,151.85,236
3129,16618,96,2647.59,32
3130,16619,14,226.21,264
3131,16620,9,178.96,4
3132,16621,29,813.48,52
3133,16623,5,129.45,246
3134,16624,48,810.5699999999999,81
3135,16625,23,333.08,275
3136,16626,179,4413.1,1
3137,16627,20,322.8,80
3138,16628,117,2188.05,30
3139,16629,60,408.63,74
3140,16633,152,2883.1,18
3141,16634,9,217.9,223
3142,16637,69,1154.47,33
3143,16638,94,1680.72,23
3144,16639,50,1257.51,32
3145,16641,12,231.10000000000002,106
3146,16642,34,688.33,5
3147,16643,27,487.51,246
3148,16644,62,833.78,178
3149,16647,14,214.06,170
3150,16648,19,290.65999999999997,43
3151,16650,24,518.42,72
3152,16652,118,6773.97,59
3153,16653,69,1212.66,17
3154,16654,29,601.27,142
3155,16655,258,3789.52,18
3156,16656,73,8625.8,23
3157,16657,192,874.43,10
3158,16658,8,123.24,369
3159,16659,2,39.12,190
3160,16660,16,1267.6499999999999,17
3161,16665,9,135.39999999999998,363
3162,16666,32,118.98,20
3163,16667,52,567.1800000000001,69
3164,16668,20,306.71999999999997,16
3165,16669,156,1348.88,24
3166,16670,252,4095.9,17
3167,16671,6,1692.27,29
3168,16672,114,8134.9400000000005,3
3169,16674,93,304.24,55
3170,16676,89,1592.1200000000001,34
3171,16678,163,3109.99,3
3172,16679,3,129.75,367
3173,16680,10,183.7,44
3174,16681,44,1770.34,73
3175,16682,30,1028.0,5
3176,16684,277,66653.56,5
3177,16685,62,324.24,62
3178,16686,544,2959.88,48
3179,16688,62,1260.86,2
3180,16689,13,422.59999999999997,76
3181,16690,12,225.57999999999998,73
3182,16692,3,1276.0,257
3183,16693,59,477.86,69
3184,16696,10,657.9000000000001,136
3185,16697,21,112.75,242
3186,16698,5,1998.0,227
3187,16700,308,5076.55,9
3188,16701,144,5398.3,9
3189,16705,270,14034.99,1
3190,16706,123,531.35,38
3191,16708,27,656.63,46
3192,16709,79,3029.87,85
3193,16710,394,2467.99,20
3194,16711,22,1651.03,4
3195,16712,438,3611.31,10
3196,16713,619,6910.78,19
3197,16714,87,1129.06,219
3198,16715,19,301.71999999999997,79
3199,16716,2,901.2,267
3200,16717,198,3843.08,24
3201,16718,44,606.0500000000001,370
3202,16719,196,1770.22,15
3203,16720,25,152.95,27
3204,16721,37,292.47,263
3205,16722,225,4730.81,18
3206,16723,42,576.4,92
3207,16725,145,758.27,303
3208,16726,178,1358.74,27
3209,16727,44,256.32,365
3210,16728,263,1048.28,47
3211,16729,656,7205.33,39
3212,16730,82,743.11,53
3213,16732,28,603.75,32
3214,16734,52,646.76,53
3215,16735,116,2247.41,79
3216,16737,1,417.59999999999997,54
3217,16738,1,3.75,298
3218,16739,13,323.0,177
3219,16742,1,464.9,47
3220,16743,190,2213.13,30
3221,16744,236,1291.91,12
3222,16745,355,7180.7,87
3223,16746,444,6680.11,5
3224,16747,42,836.06,38
3225,16748,69,1515.9,18
3226,16750,95,623.93,45
3227,16751,25,1764.72,31
3228,16752,9,207.5,373
3229,16753,34,223.92000000000002,59
3230,16754,2,2002.4,373
3231,16755,165,1475.43,115
3232,16756,13,239.4,215
3233,16757,7,106.83000000000001,319
3234,16758,22,369.34000000000003,66
3235,16759,42,789.79,8
3236,16761,13,316.62,97
3237,16762,63,1207.24,20
3238,16763,23,611.85,199
3239,16764,700,2790.9500000000003,4
3240,16765,1,34.0,295
3241,16766,34,1145.6,274
3242,16767,221,5575.56,31
3243,16768,54,478.09000000000003,48
3244,16769,38,361.54,261
3245,16770,140,757.1,58
3246,16771,254,2242.61,34
3247,16773,26,171.59,58
3248,16774,48,661.52,68
3249,16775,157,1691.51,11
3250,16776,71,371.54,61
3251,16777,48,222.62,81
3252,16778,16,245.94,75
3253,16779,331,10611.720000000001,3
3254,16780,59,422.24,101
3255,16781,17,311.25,373
3256,16782,183,2267.9500000000003,11
3257,16784,3,107.6,20
3258,16788,148,594.39,124
3259,16789,5,80.8,9
3260,16790,93,1545.6200000000001,4
3261,16791,314,1705.78,30
3262,16792,12,110.38000000000001,283
3263,16793,16,243.84,58
3264,16794,278,1196.5,2
3265,16795,66,414.88,366
3266,16796,18,305.62,90
3267,16800,156,1162.65,12
3268,16801,75,1594.23,164
3269,16803,24,332.3,66
3270,16804,60,536.99,24
3271,16805,98,460.59,174
3272,16806,93,762.16,104
3273,16807,67,1121.59,143
3274,16808,23,288.42,100
3275,16809,149,914.69,24
3276,16810,15,309.54,193
3277,16811,28,547.07,5
3278,16812,15,479.35,361
3279,16813,426,1652.18,9
3280,16814,319,6416.7,15
3281,16816,28,417.06,104
3282,16817,86,1604.75,3
3283,16818,188,3349.57,11
3284,16820,26,497.61,96
3285,16823,38,358.38,228
3286,16824,26,460.64,16
3287,16825,28,775.1800000000001,39
3288,16826,22,341.7,52
3289,16828,8,128.5,94
3290,16829,11,197.22,157
3291,16830,23,325.91,39
3292,16832,12,199.15,185
3293,16833,47,1106.53,2
3294,16834,24,413.46,228
3295,16835,10,180.85,129
3296,16836,11,251.87,40
3297,16837,165,3170.98,32
3298,16838,25,588.85,198
3299,16839,266,16594.35,9
3300,16841,116,1869.82,37
3301,16842,63,1264.19,101
3302,16843,378,10196.57,43
3303,16846,11,214.32,51
3304,16847,12,193.44,44
3305,16848,14,281.42,53
3306,16849,8,124.57,187
3307,16850,19,332.41,334
3308,16851,20,342.45,5
3309,16852,9,144.91000000000003,11
3310,16855,19,328.4,24
3311,16856,2,35.400000000000006,15
3312,16858,10,375.69000000000005,369
3313,16859,52,747.81,145
3314,16861,6,173.76,60
3315,16863,26,502.8,32
3316,16866,11,207.73999999999998,141
3317,16869,127,817.12,23
3318,16871,137,2812.34,23
3319,16872,7,680.02,78
3320,16873,279,7123.62,5
3321,16875,112,2095.53,68
3322,16877,156,846.62,13
3323,16878,3,13.3,85
3324,16880,174,1491.43,31
3325,16881,1,432.0,67
3326,16882,39,705.12,67
3327,16883,37,272.48,188
3328,16884,26,429.84000000000003,38
3329,16885,96,450.41,16
3330,16887,36,192.32999999999998,36
3331,16889,135,1578.67,195
3332,16891,186,742.43,2
3333,16892,97,518.19,2
3334,16893,45,145.93,367
3335,16895,62,202.27,65
3336,16897,37,289.78,300
3337,16898,157,501.03,27
3338,16899,123,1271.06,8
3339,16900,79,887.11,17
3340,16902,44,1706.88,117
3341,16903,56,363.2,30
3342,16904,665,3653.75,5
3343,16905,199,3037.6,6
3344,16906,86,559.59,82
3345,16907,140,928.76,30
3346,16909,18,379.14,73
3347,16910,545,1508.96,5
3348,16912,100,2555.58,29
3349,16913,8,113.44,291
3350,16914,30,183.76,37
3351,16915,57,621.6800000000001,10
3352,16916,136,562.41,24
3353,16917,9,391.52,277
3354,16918,128,1068.82,50
3355,16919,326,2592.25,157
3356,16921,55,154.18,62
3357,16923,626,7069.08,13
3358,16924,81,829.89,22
3359,16926,14,230.25,372
3360,16927,6,543.05,116
3361,16928,204,2814.7,81
3362,16929,77,1295.39,4
3363,16930,53,378.89,27
3364,16931,886,4554.87,6
3365,16932,48,150.23000000000002,54
3366,16933,44,563.23,2
3367,16934,61,931.03,55
3368,16936,56,261.9,26
3369,16938,235,2711.6800000000003,9
3370,16940,305,3049.88,53
3371,16942,277,1904.99,13
3372,16943,33,816.73,212
3373,16945,249,4345.5,22
3374,16947,21,406.48,236
3375,16948,19,435.02,139
3376,16949,60,1286.27,4
3377,16950,42,1178.56,57
3378,16951,86,1277.75,135
3379,16952,16,167.61,110
3380,16953,1,20.8,31
3381,16954,54,2085.08,1
3382,16955,25,518.67,185
3383,16956,16,308.74,18
3384,16957,16,416.64,240
3385,16959,7,117.35000000000001,88
3386,16960,101,507.05,39
3387,16961,14,234.17,117
3388,16963,7,110.55000000000001,188
3389,16965,26,201.19,227
3390,16966,28,2154.97,9
3391,16967,21,319.02,190
3392,16968,31,439.43,5
3393,16969,42,650.41,40
3394,16971,41,357.21,39
3395,16976,2,251.51999999999998,268
3396,16978,39,344.33,78
3397,16979,89,1852.0,4
3398,16980,81,1028.46,256
3399,16982,22,384.06,61
3400,16983,143,1905.87,13
3401,16984,400,4459.52,89
3402,16985,120,5464.12,18
3403,16986,3,1873.2,30
3404,16987,128,1616.8,4
3405,16988,7,126.12,6
3406,16989,12,1133.25,8
3407,16990,1,179.0,219
3408,16992,93,1614.31,11
3409,16996,37,1456.96,31
3410,16997,12,702.0,289
3411,16998,4,295.0,150
3412,16999,23,484.82,24
3413,17001,169,3989.57,1
3414,17002,49,1493.73,86
3415,17004,43,1312.1399999999999,47
3416,17006,44,781.78,5
3417,17007,52,889.9300000000001,51
3418,17010,11,195.36,19
3419,17011,15,270.9,31
3420,17014,72,583.4300000000001,9
3421,17015,214,1838.6100000000001,29
3422,17017,252,8694.26,3
3423,17018,16,920.1,41
3424,17019,228,1258.08,12
3425,17022,7,71.0,32
3426,17024,3,95.85,46
3427,17025,9,357.77,61
3428,17026,4,154.82999999999998,186
3429,17027,148,877.5600000000001,79
3430,17029,2,716.0,111
3431,17030,11,146.87,64
3432,17031,22,380.35,12
3433,17033,28,1030.14,87
3434,17034,30,745.52,17
3435,17035,28,433.53000000000003,246
3436,17037,75,1267.32,88
3437,17038,22,112.4,31
3438,17040,15,449.73,138
3439,17041,69,1071.49,27
3440,17042,97,1036.58,3
3441,17043,102,1735.18,33
3442,17044,6,948.48,26
3443,17045,22,339.44,114
3444,17046,22,642.02,158
3445,17047,65,1100.9,86
3446,17048,43,925.35,118
3447,17049,317,5655.03,3
3448,17050,308,3185.64,97
3449,17051,42,240.89000000000001,195
3450,17052,83,399.09,29
3451,17053,13,498.48,131
3452,17054,83,1356.33,29
3453,17058,62,1179.89,82
3454,17059,514,3080.39,30
3455,17060,5,234.24,267
3456,17061,99,5232.2300000000005,74
3457,17062,69,533.33,314
3458,17063,78,1461.14,22
3459,17064,61,855.45,59
3460,17068,296,4552.14,13
3461,17069,143,2709.7000000000003,29
3462,17070,62,304.24,115
3463,17071,140,2429.03,29
3464,17073,174,1446.09,18
3465,17075,77,834.12,18
3466,17076,25,841.0799999999999,37
3467,17078,28,378.2,37
3468,17079,2,118.80000000000001,79
3469,17080,8,287.62,23
3470,17081,63,288.91,26
3471,17082,81,2003.85,34
3472,17083,52,1405.78,110
3473,17084,149,2747.9900000000002,36
3474,17085,186,1562.4,124
3475,17086,96,2050.08,8
3476,17088,115,1991.01,29
3477,17090,61,1974.65,5
3478,17091,195,3827.76,3
3479,17092,124,1774.03,51
3480,17094,14,302.0,323
3481,17095,74,1324.16,23
3482,17096,48,1022.13,16
3483,17097,211,954.42,3
3484,17100,65,971.74,19
3485,17101,42,1621.73,11
3486,17102,1,25.5,262
3487,17105,90,665.78,160
3488,17107,416,10797.48,34
3489,17109,116,881.29,30
3490,17110,12,163.29999999999998,166
3491,17111,29,231.61,48
3492,17114,123,801.12,6
3493,17115,39,837.5,9
3494,17117,9,116.19999999999999,289
3495,17118,10,157.02,318
3496,17119,35,606.91,4
3497,17120,18,307.46,234
3498,17122,7,138.32,120
3499,17123,9,345.29999999999995,162
3500,17124,31,294.24,186
3501,17125,35,230.5,51
3502,17126,248,989.45,153
3503,17128,14,157.09,335
3504,17131,134,2463.17,6
3505,17133,27,4892.240000000001,16
3506,17134,23,413.2,107
3507,17135,52,1139.73,17
3508,17138,24,380.5,276
3509,17139,477,10650.77,16
3510,17140,18,454.12,248
3511,17142,15,579.0,240
3512,17144,48,984.57,2
3513,17146,35,749.78,106
3514,17147,81,1714.59,23
3515,17148,9,124.88,52
3516,17152,14,1689.5,195
3517,17153,14,213.78,25
3518,17154,23,329.34,76
3519,17155,20,251.70000000000002,18
3520,17157,13,319.0,8
3521,17158,67,1266.97,33
3522,17159,101,1538.88,22
3523,17160,229,3518.03,32
3524,17162,104,1715.46,29
3525,17163,5,293.1,22
3526,17164,144,2467.35,33
3527,17165,10,158.68,285
3528,17166,12,206.34,39
3529,17169,54,835.78,58
3530,17171,16,224.91,290
3531,17172,15,317.76,79
3532,17173,86,3766.6,6
3533,17174,4,59.9,218
3534,17175,63,1443.69,45
3535,17176,15,306.13,202
3536,17179,80,711.79,179
3537,17180,125,783.97,57
3538,17181,23,239.92000000000002,58
3539,17183,73,3347.31,8
3540,17186,2,144.0,47
3541,17187,10,203.95,227
3542,17188,84,2474.23,12
3543,17189,60,383.75,107
3544,17190,19,444.74,59
3545,17191,236,2093.68,29
3546,17193,32,1699.3000000000002,36
3547,17194,29,262.62,274
3548,17197,29,1013.01,30
3549,17198,96,692.22,24
3550,17201,38,289.78,54
3551,17203,148,3560.08,36
3552,17204,57,1564.56,176
3553,17205,13,384.08,54
3554,17206,7,204.24,54
3555,17211,211,2317.2200000000003,27
3556,17212,4,226.85,254
3557,17213,157,2781.23,41
3558,17214,101,1059.1200000000001,61
3559,17217,9,113.5,235
3560,17218,271,1951.97,5
3561,17219,25,114.23,32
3562,17220,467,3187.55,25
3563,17221,62,334.48,8
3564,17222,27,328.65,66
3565,17223,48,416.89,311
3566,17226,21,393.49,309
3567,17227,47,939.32,19
3568,17228,208,1906.09,16
3569,17229,47,318.76,97
3570,17230,69,3638.41,265
3571,17231,531,3124.72,13
3572,17232,35,417.77,3
3573,17233,25,190.88,36
3574,17234,14,149.89000000000001,183
3575,17235,29,550.06,26
3576,17236,105,916.13,13
3577,17237,19,314.69,12
3578,17238,555,3719.1,3
3579,17239,15,382.5,313
3580,17242,40,1135.04,109
3581,17243,387,8540.05,2
3582,17244,31,954.9,54
3583,17245,9,171.45,205
3584,17247,54,280.09000000000003,16
3585,17248,69,318.65,121
3586,17250,56,381.97,4
3587,17251,37,269.83,363
3588,17252,86,348.91,117
3589,17253,18,178.26,19
3590,17254,111,271.19,5
3591,17255,74,291.48,41
3592,17256,16,240.0,108
3593,17259,116,581.23,149
3594,17262,12,1253.3600000000001,53
3595,17263,23,63.440000000000005,209
3596,17265,122,550.01,139
3597,17266,73,296.58,3
3598,17267,37,317.2,128
3599,17268,6,763.64,108
3600,17272,114,2148.63,43
3601,17274,25,107.82,36
3602,17277,69,1065.3500000000001,228
3603,17278,15,246.04,242
3604,17279,9,187.82999999999998,58
3605,17282,89,1685.46,131
3606,17284,291,1647.48,61
3607,17286,44,151.37,22
3608,17287,122,1049.06,27
3609,17288,140,1417.63,10
3610,17289,104,931.02,32
3611,17290,96,513.01,4
3612,17291,1,550.8000000000001,309
3613,17293,132,1854.06,9
3614,17295,68,547.0,29
3615,17297,49,128.18,18
3616,17298,30,498.42,102
3617,17299,55,656.61,12
3618,17301,59,163.24,22
3619,17302,79,1135.63,15
3620,17303,53,250.04,362
3621,17306,66,8631.31,11
3622,17309,12,82.75,96
3623,17311,55,1384.85,79
3624,17312,14,644.3,139
3625,17313,24,2328.84,32
3626,17314,131,2527.92,25
3627,17315,471,6281.23,2
3628,17317,9,2600.34,47
3629,17320,73,1200.6200000000001,101
3630,17321,99,657.16,9
3631,17323,195,906.52,16
3632,17324,49,986.48,18
3633,17325,6,96.8,281
3634,17329,33,523.11,15
3635,17330,6,363.9,23
3636,17331,1,175.2,124
3637,17333,28,494.25,86
3638,17334,11,307.02,303
3639,17337,521,1981.06,152
3640,17338,721,6493.54,18
3641,17339,9,243.36,95
3642,17340,407,12353.29,30
3643,17341,157,682.29,157
3644,17343,17,193.64,356
3645,17344,31,157.62,47
3646,17345,83,519.6899999999999,16
3647,17346,483,2622.88,4
3648,17347,1,228.96,87
3649,17348,213,1156.6,15
3650,17349,8,98.25,180
3651,17350,70,1281.32,9
3652,17351,27,587.15,37
3653,17353,8,1740.0,130
3654,17354,16,1393.06,51
3655,17356,19,178.22,312
3656,17357,44,384.39,25
3657,17358,58,360.81,304
3658,17359,15,127.86,12
3659,17360,125,568.24,18
3660,17361,29,488.2,50
3661,17362,35,312.23,240
3662,17364,406,4462.68,1
3663,17365,465,4767.36,13
3664,17367,33,167.55,239
3665,17368,107,1878.87,24
3666,17370,33,446.18,73
3667,17371,86,418.4,18
3668,17372,251,1337.18,41
3669,17373,57,646.92,41
3670,17374,28,495.77,219
3671,17375,69,400.1,200
3672,17376,24,203.2,71
3673,17377,404,4058.32,24
3674,17379,78,389.71999999999997,12
3675,17381,109,20275.61,9
3676,17382,2,65.4,66
3677,17383,49,193.39000000000001,5
3678,17384,15,336.4,20
3679,17385,45,256.11,15
3680,17386,28,2686.42,8
3681,17387,76,746.81,20
3682,17388,15,1259.56,78
3683,17389,213,31833.68,1
3684,17391,3,508.8,164
3685,17392,56,417.27,307
3686,17394,4,203.86999999999998,220
3687,17396,27,7330.8,40
3688,17397,89,681.41,23
3689,17398,38,653.38,115
3690,17400,206,2097.84,127
3691,17402,59,2633.85,5
3692,17403,32,263.92,37
3693,17404,198,31906.82,5
3694,17405,82,1031.41,2
3695,17406,111,2184.42,334
3696,17408,2,32.65,164
3697,17409,13,771.85,185
3698,17410,64,1214.72,17
3699,17411,41,778.94,13
3700,17412,66,1258.06,3
3701,17414,6,778.0,44
3702,17415,14,507.84,80
3703,17416,269,6893.42,30
3704,17418,30,463.46000000000004,43
3705,17419,206,4226.57,12
3706,17420,30,598.83,51
3707,17422,117,1979.37,17
3708,17423,26,698.41,47
3709,17425,43,759.17,20
3710,17426,271,5037.26,9
3711,17427,2,100.8,72
3712,17428,328,17256.85,1
3713,17429,39,524.9200000000001,129
3714,17430,14,265.76,33
3715,17431,43,403.3,314
3716,17432,48,365.76,19
3717,17433,54,303.15999999999997,89
3718,17434,134,2373.82,3
3719,17436,9,216.29999999999998,2
3720,17438,17,388.45000000000005,254
3721,17440,5,186.42000000000002,157
3722,17442,135,2248.56,37
3723,17443,1,534.24,220
3724,17444,135,2940.04,148
3725,17446,9,120.9,177
3726,17447,36,541.53,41
3727,17449,276,2519.21,3
3728,17450,336,194390.79,9
3729,17451,100,1721.4,2
3730,17453,19,486.71999999999997,18
3731,17454,61,517.53,193
3732,17455,8,131.7,204
3733,17456,17,249.86,366
3734,17457,19,1737.7,127
3735,17458,54,316.5,16
3736,17459,111,657.3,44
3737,17460,29,622.4300000000001,95
3738,17461,106,735.82,23
3739,17462,27,675.69,61
3740,17463,208,1875.86,17
3741,17464,9,289.96000000000004,159
3742,17466,41,763.28,11
3743,17468,5,137.0,11
3744,17469,88,1870.97,17
3745,17470,78,1125.07,45
3746,17472,174,697.54,192
3747,17475,14,194.37,80
3748,17480,29,511.82,78
3749,17481,82,1255.59,4
3750,17483,21,414.04,66
3751,17486,24,396.87,262
3752,17489,29,376.64,59
3753,17490,76,2092.32,1
3754,17491,109,3558.87,2
3755,17492,12,374.57,249
3756,17495,27,497.56,8
3757,17496,10,271.05,359
3758,17498,17,272.22,76
3759,17499,40,622.88,290
3760,17500,5,1138.0,18
3761,17501,18,288.6,221
3762,17502,28,689.1,10
3763,17503,38,558.96,3
3764,17504,127,2997.0299999999997,207
3765,17505,52,1145.84,162
3766,17506,14,302.2,76
3767,17507,88,605.58,262
3768,17508,22,387.31,281
3769,17509,364,6083.64,58
3770,17510,20,308.48,25
3771,17511,963,91062.38,3
3772,17512,105,2924.9900000000002,29
3773,17513,6,513.2,73
3774,17514,40,208.65,129
3775,17515,87,639.02,32
3776,17516,135,764.88,16
3777,17517,11,153.94,309
3778,17519,82,1844.02,18
3779,17520,30,546.81,54
3780,17521,45,723.2099999999999,30
3781,17522,73,1070.71,2
3782,17523,33,652.74,12
3783,17524,6,145.0,362
3784,17525,9,422.70000000000005,360
3785,17526,19,1195.8999999999999,5
3786,17527,47,939.37,54
3787,17528,253,3628.5,2
3788,17530,390,2367.12,2
3789,17531,14,296.7,191
3790,17534,9,223.36,54
3791,17535,13,164.4,281
3792,17536,3,76.5,178
3793,17537,74,887.67,30
3794,17538,9,98.42,26
3795,17540,25,578.9,25
3796,17542,25,170.75,270
3797,17545,141,642.32,44
3798,17548,5,103.3,234
3799,17549,6,148.86,24
3800,17550,42,267.16,198
3801,17551,39,290.34,360
3802,17552,49,930.41,61
3803,17553,2,1487.6,130
3804,17554,88,1952.45,2
3805,17555,105,480.31,20
3806,17556,6,157.9,206
3807,17557,34,541.46,15
3808,17560,26,854.95,95
3809,17561,45,165.12,20
3810,17562,63,1122.38,15
3811,17564,49,454.01,25
3812,17566,142,869.77,9
3813,17567,165,4331.48,8
3814,17569,29,344.14,333
3815,17571,271,1425.67,51
3816,17572,12,226.75000000000003,72
3817,17573,25,380.6,30
3818,17574,8,185.65,243
3819,17576,402,3564.83,9
3820,17578,5,143.45999999999998,219
3821,17579,50,448.90000000000003,5
3822,17580,45,215.72,253
3823,17581,439,11025.24,1
3824,17582,29,175.27,237
3825,17584,35,1242.3,8
3826,17585,208,1116.68,110
3827,17588,23,1240.2,101
